Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSMUSG00002075961,Gm56454,ENSG00000222078,RN7SKP110
ENSMUSG00000101266,Gm29234,,
ENSMUSG00000068205,Macrod2,ENSG00000172264,MACROD2
ENSMUSG00000119045,Gm23846,,
ENSMUSG00000051379,Flrt3,ENSG00000125848,FLRT3
ENSMUSG00000081731,Calr-ps,,
ENSMUSG00000083274,Zcchc9-ps,,
ENSMUSG00000074763,Macrod2os2,,
ENSMUSG00000086450,Macrod2os1,,
ENSMUSG00000119211,Gm25583,,
ENSMUSG00000082412,Fau-ps1,,
ENSMUSG00002076022,Gm56455,ENSG00000252312,RN7SKP21
ENSMUSG00002076022,Gm56455,ENSG00000252028,RN7SKP52
ENSMUSG00000081125,Rpl26-ps5,,
ENSMUSG00000083215,Rbmx2-ps,,
ENSMUSG00000026926,Pmpca,ENSG00000165688,PMPCA
ENSMUSG00000057147,Dph6,ENSG00000134146,DPH6
ENSMUSG00000084785,Gm13972,,
ENSMUSG00000082997,Gm13975,,
ENSMUSG00000085222,Gm13974,,
ENSMUSG00000101448,Gm28494,,
ENSMUSG00000099361,Gm28492,,
ENSMUSG00000084222,Gm13973,,
ENSMUSG00000099802,Gm28493,,
ENSMUSG00000087309,4930528P14Rik,,
ENSMUSG00000086197,Gm13976,,
ENSMUSG00000085582,3110099E03Rik,,
ENSMUSG00000086735,Gm13977,,
ENSMUSG00000040282,Cdin1,ENSG00000186073,CDIN1
ENSMUSG00000088606,Mir1951,,
ENSMUSG00000026925,Inpp5e,ENSG00000148384,INPP5E
ENSMUSG00000038844,Kif16b,,
ENSMUSG00000088134,Gm22310,,
ENSMUSG00000086504,Kif16bos,,
ENSMUSG00000008333,Snrpb2,ENSG00000125870,SNRPB2
ENSMUSG00000027416,Otor,ENSG00000125879,OTOR
ENSMUSG00000082903,Gm14083,,
ENSMUSG00000083047,Gm14082,,
ENSMUSG00000083787,Gm11644,,
ENSMUSG00000080895,Gm11645,,
ENSMUSG00000086171,Pcsk2os1,,
ENSMUSG00000027419,Pcsk2,ENSG00000125851,PCSK2
ENSMUSG00000087115,Pcsk2os2,,
ENSMUSG00000027420,Bfsp1,ENSG00000125864,BFSP1
ENSMUSG00000082987,Rps13-ps6,,
ENSMUSG00000081293,Gm11673,,
ENSMUSG00000080711,Gm11686,,
ENSMUSG00000015932,Dstn,ENSG00000125868,DSTN
ENSMUSG00000026924,Sec16a,ENSG00000148396,SEC16A
ENSMUSG00000027422,Rrbp1,ENSG00000125844,RRBP1
ENSMUSG00000085543,Gm13568,,
ENSMUSG00000037307,Banf2,ENSG00000125888,BANF2
ENSMUSG00000086384,Banf2os,,
ENSMUSG00000074758,Gm5535,,
ENSMUSG00000082480,Gm11687,,
ENSMUSG00000085127,4930444E06Rik,,
ENSMUSG00000027423,Snx5,ENSG00000089006,SNX5
ENSMUSG00000082436,Gm11688,,
ENSMUSG00000065725,Gm26165,,
ENSMUSG00000077714,Snord17,ENSG00000212232,SNORD17
ENSMUSG00000026923,Notch1,ENSG00000148400,NOTCH1
ENSMUSG00000027424,Mgme1,ENSG00000125871,MGME1
ENSMUSG00000027210,Meis2,ENSG00000134138,MEIS2
ENSMUSG00000098548,Mir6996,,
ENSMUSG00000037279,Ovol2,ENSG00000125850,OVOL2
ENSMUSG00000082864,Gm13358,,
ENSMUSG00000084837,1700108N11Rik,,
ENSMUSG00000103562,2810405F15Rik,,
ENSMUSG00000081787,Gm13991,,
ENSMUSG00000086462,Gm13990,,
ENSMUSG00000026883,Dab2ip,ENSG00000136848,DAB2IP
ENSMUSG00000081450,Gm11700,,
ENSMUSG00000082313,Gm11701,,
ENSMUSG00000027355,Tmco5,ENSG00000166069,TMCO5A
ENSMUSG00000027425,Kat14,ENSG00000149474,KAT14
ENSMUSG00002076462,Gm56456,,
ENSMUSG00000065794,Gm25514,ENSG00000200885,RNU1-146P
ENSMUSG00000099470,Gm29340,,
ENSMUSG00000074930,Gm13981,,
ENSMUSG00000098387,Pet117,ENSG00000232838,PET117
ENSMUSG00000027351,Spred1,ENSG00000166068,SPRED1
ENSMUSG00000076376,Mir674,,
ENSMUSG00000081842,Rap1a-ps2,,
ENSMUSG00000065845,Gm25189,,
ENSMUSG00000027523,Gnas,ENSG00000087460,GNAS
ENSMUSG00000027349,Fam98b,ENSG00000171262,FAM98B
ENSMUSG00000026885,Ttll11,ENSG00000175764,TTLL11
ENSMUSG00000107106,Gm43760,,
ENSMUSG00000086449,9030204H09Rik,,
ENSMUSG00000106994,Gm10829,,
ENSMUSG00000026895,Ndufa8,ENSG00000119421,NDUFA8
ENSMUSG00000037259,Dzank1,ENSG00000089091,DZANK1
ENSMUSG00000026894,Morn5,ENSG00000185681,MORN5
ENSMUSG00002076469,Gm56457,ENSG00000276859,
ENSMUSG00002076297,Gm56458,ENSG00000274491,
ENSMUSG00002076699,Gm56459,,
ENSMUSG00000107351,Gm43764,,
ENSMUSG00000090625,Gm20721,,
ENSMUSG00000027427,Polr3f,ENSG00000132664,POLR3F
ENSMUSG00000016253,Nelfcd,ENSG00000101158,NELFCD
ENSMUSG00000027347,Rasgrp1,ENSG00000172575,RASGRP1
ENSMUSG00000027428,Rbbp9,ENSG00000089050,RBBP9
ENSMUSG00000085681,Gm13982,,
ENSMUSG00000016256,Ctsz,ENSG00000101160,CTSZ
ENSMUSG00000101394,Gm28183,,
ENSMUSG00000086203,Gm13985,,
ENSMUSG00000082641,Rpl30-ps5,,
ENSMUSG00000086221,4930412B13Rik,,
ENSMUSG00000016255,Tubb1,ENSG00000101162,TUBB1
ENSMUSG00000103266,Gm36979,,
ENSMUSG00000077359,Gm25308,ENSG00000212605,RNU1-56P
ENSMUSG00000040152,Thbs1,ENSG00000137801,THBS1
ENSMUSG00000101859,Gm29233,,
ENSMUSG00000027429,Sec23b,ENSG00000101310,SEC23B
ENSMUSG00000026890,Lhx6,ENSG00000106852,LHX6
ENSMUSG00000074754,Smim26,ENSG00000232388,SMIM26
ENSMUSG00002075109,Gm56460,,
ENSMUSG00000027344,Fsip1,ENSG00000150667,FSIP1
ENSMUSG00002076765,Gm56461,,
ENSMUSG00000100046,Gm29232,,
ENSMUSG00000045339,A930104D05Rik,,
ENSMUSG00000027430,Dtd1,ENSG00000125821,DTD1
ENSMUSG00000040133,Gpr176,ENSG00000166073,GPR176
ENSMUSG00000085889,1700054M17Rik,,
ENSMUSG00002075863,Gm56462,,
ENSMUSG00002076136,Gm56463,,
ENSMUSG00000084306,Gm11743,,
ENSMUSG00000027431,Scp2d1,ENSG00000132631,SCP2D1
ENSMUSG00000082858,Gm11746,,
ENSMUSG00000026889,Rbm18,ENSG00000119446,RBM18
ENSMUSG00000026887,Mrrf,ENSG00000148187,MRRF
ENSMUSG00000081496,Gm13428,,
ENSMUSG00000063873,Slc24a3,ENSG00000185052,SLC24A3
ENSMUSG00000085141,Gm13429,,
ENSMUSG00000087158,Gm14093,,
ENSMUSG00002076395,Gm56464,,
ENSMUSG00002076736,Gm56465,ENSG00000200475,RN7SKP162
ENSMUSG00000084178,Gm11759,,
ENSMUSG00000074753,Gm14092,,
ENSMUSG00000047250,Ptgs1,ENSG00000095303,PTGS1
ENSMUSG00000106933,Gm43621,,
ENSMUSG00000083034,Olfr334-ps1,,
ENSMUSG00000113163,Olfr335-ps,,
ENSMUSG00000026921,Egfl7,ENSG00000172889,EGFL7
ENSMUSG00000082583,Olfr336-ps1,,
ENSMUSG00000068950,Olfr338,,
ENSMUSG00000083101,Gm13430,,
ENSMUSG00000094464,Olfr339,,
ENSMUSG00000094266,Olfr340,,
ENSMUSG00000092356,Gm20532,,
ENSMUSG00000001768,Rin2,ENSG00000132669,RIN2
ENSMUSG00000065540,Mir126a,ENSG00000199161,MIR126
ENSMUSG00000075387,Olfr341,,
ENSMUSG00000105799,Mir126b,,
ENSMUSG00000111869,Olfr342,,
ENSMUSG00000081722,Gm11763,,
ENSMUSG00000110769,Gm47783,,
ENSMUSG00002074962,Gm56466,,
ENSMUSG00000083014,Gm11764,,
ENSMUSG00000080960,Olfr343-ps1,,
ENSMUSG00000096822,Olfr344,,
ENSMUSG00000059251,Olfr345,,
ENSMUSG00000094764,Olfr346,,
ENSMUSG00000111863,Olfr347,,
ENSMUSG00000026922,Agpat2,ENSG00000169692,AGPAT2
ENSMUSG00000082251,Gm13438,,
ENSMUSG00000049315,Olfr348,,
ENSMUSG00000111021,Olfr50,,
ENSMUSG00000083716,Gm13436,,
ENSMUSG00000002728,Naa20,ENSG00000173418,NAA20
ENSMUSG00000075384,Olfr3,ENSG00000136834,OR1J1
ENSMUSG00000036186,Dipk1b,ENSG00000165716,DIPK1B
ENSMUSG00000084078,Olfr349-ps1,,
ENSMUSG00000097052,Snora43,ENSG00000280496,SNORA17B
ENSMUSG00000064858,Snora43,ENSG00000276161,SNORA17B
ENSMUSG00000077192,Snora17,,
ENSMUSG00000050015,Olfr350,ENSG00000239590,OR1J4
ENSMUSG00000086775,Snhg7os,,
ENSMUSG00000075383,Olfr351,ENSG00000171505,OR1N1
ENSMUSG00000026919,Lcn4,ENSG00000122136,OBP2A
ENSMUSG00000026919,Lcn4,ENSG00000171102,OBP2B
ENSMUSG00000053146,Olfr352,,
ENSMUSG00000082951,Gm13359,,
ENSMUSG00000075382,Olfr353,ENSG00000171505,OR1N1
ENSMUSG00000001767,Crnkl1,ENSG00000101343,CRNKL1
ENSMUSG00000055088,Olfr354,ENSG00000171501,OR1N2
ENSMUSG00000081591,Btf3-ps9,,
ENSMUSG00000075380,Olfr355,,
ENSMUSG00000015787,Abo,ENSG00000175164,ABO
ENSMUSG00000070943,Olfr356,,
ENSMUSG00000055838,Olfr357,ENSG00000165202,OR1Q1
ENSMUSG00000036160,Surf6,ENSG00000148296,SURF6
ENSMUSG00000075379,Olfr358,,
ENSMUSG00000081737,Olfr359-ps1,,
ENSMUSG00000081174,Gm13439,,
ENSMUSG00000083361,Olfr360,,
ENSMUSG00000083431,Gm13437,,
ENSMUSG00000075378,Olfr361,,
ENSMUSG00000015776,Med22,ENSG00000148297,MED22
ENSMUSG00000075377,Olfr362,ENSG00000280094,OR1B1
ENSMUSG00000068948,Olfr363-ps,,
ENSMUSG00000078198,Olfr364,,
ENSMUSG00000059429,Olfr365,,
ENSMUSG00000083815,Gm13435,,
ENSMUSG00000068947,Olfr366,,
ENSMUSG00000037143,Cfap61,ENSG00000089101,CFAP61
ENSMUSG00000118972,Gm22306,,
ENSMUSG00000049018,Olfr368,ENSG00000148215,OR5C1
ENSMUSG00000062647,Rpl7a,,
ENSMUSG00000068154,Insm1,ENSG00000173404,INSM1
ENSMUSG00000009030,Pdcl,ENSG00000136940,PDCL
ENSMUSG00000065258,Gm23969,ENSG00000206611,SNORD24
ENSMUSG00000064829,Gm22879,ENSG00000200831,SNORD36B
ENSMUSG00000065295,Gm24134,ENSG00000199744,SNORD36A
ENSMUSG00000065295,Gm24134,ENSG00000253094,SNORD36
ENSMUSG00000005102,Eif2ak4,ENSG00000128829,EIF2AK4
ENSMUSG00000015790,Surf1,ENSG00000148290,SURF1
ENSMUSG00000075376,Rc3h2,ENSG00000056586,RC3H2
ENSMUSG00000009549,Srp14,ENSG00000140319,SRP14
ENSMUSG00000077756,Snord90,ENSG00000212447,SNORD90
ENSMUSG00000084028,Gm13983,,
ENSMUSG00000066798,Zbtb6,ENSG00000186130,ZBTB6
ENSMUSG00000050714,Zbtb26,ENSG00000171448,ZBTB26
ENSMUSG00000040093,Bmf,ENSG00000104081,BMF
ENSMUSG00000080747,Gm14016,,
ENSMUSG00000037110,Ralgapa2,ENSG00000188559,RALGAPA2
ENSMUSG00000085958,A930019D19Rik,,
ENSMUSG00000042938,Gm14117,,
ENSMUSG00000085796,4933406D12Rik,,
ENSMUSG00000080870,Gm14111,,
ENSMUSG00000040084,Bub1b,ENSG00000156970,BUB1B
ENSMUSG00000087618,Gm14114,,
ENSMUSG00000074749,Kiz,ENSG00000088970,KIZ
ENSMUSG00000074923,Pak6,ENSG00000137843,PAK6
ENSMUSG00000078137,Ankrd63,ENSG00000230778,ANKRD63
ENSMUSG00000027433,Xrn2,ENSG00000088930,XRN2
ENSMUSG00000054160,Nkx2-4,ENSG00000125816,NKX2-4
ENSMUSG00000082158,Gm14116,,
ENSMUSG00000027434,Nkx2-2,ENSG00000125820,NKX2-2
ENSMUSG00000086509,Nkx2-2os,,
ENSMUSG00000053545,6430503K07Rik,,
ENSMUSG00002075447,Gm56467,,
ENSMUSG00000081971,Gm14115,,
ENSMUSG00000084371,Gm14113,,
ENSMUSG00002075208,Gm56468,,
ENSMUSG00000084774,Gm14110,,
ENSMUSG00000087521,AI646519,,
ENSMUSG00000037034,Pax1,ENSG00000125813,PAX1
ENSMUSG00000083126,Gm14109,,
ENSMUSG00000080844,Gm14107,,
ENSMUSG00000081741,Gm14106,,
ENSMUSG00000051986,A530006G24Rik,,
ENSMUSG00000119413,Gm25516,,
ENSMUSG00000037025,Foxa2,ENSG00000125798,FOXA2
ENSMUSG00002076014,Gm56469,ENSG00000207587,MIR544A
ENSMUSG00000083750,Gm14108,,
ENSMUSG00000089458,Gm24221,,
ENSMUSG00000037014,Sstr4,ENSG00000132671,SSTR4
ENSMUSG00000074743,Thbd,ENSG00000178726,THBD
ENSMUSG00000082911,Gm14119,,
ENSMUSG00000027435,Cd93,ENSG00000125810,CD93
ENSMUSG00000087678,Gm14120,,
ENSMUSG00000088870,Gm25866,,
ENSMUSG00000036992,Nxt1,ENSG00000132661,NXT1
ENSMUSG00000035437,Rabgap1,ENSG00000011454,RABGAP1
ENSMUSG00000027439,Gzf1,ENSG00000125812,GZF1
ENSMUSG00000027438,Napb,ENSG00000125814,NAPB
ENSMUSG00000055177,Cstl1,ENSG00000125823,CSTL1
ENSMUSG00000036958,Cst11,ENSG00000125831,CST11
ENSMUSG00000027444,Cstdc1,,
ENSMUSG00000027443,Cst12,,
ENSMUSG00000027442,Cst8,ENSG00000125815,CST8
ENSMUSG00000036924,Cst13,,
ENSMUSG00000027445,Cst9,ENSG00000101435,CST9L
ENSMUSG00000027446,Cstdc2,ENSG00000101435,CST9L
ENSMUSG00000027447,Cst3,ENSG00000101439,CST3
ENSMUSG00000103559,Gm38221,,
ENSMUSG00000081580,Gm14129,,
ENSMUSG00000063507,Gm1330,,
ENSMUSG00000074739,Gm10750,,
ENSMUSG00000086963,Gm14135,,
ENSMUSG00000081314,Gm14132,,
ENSMUSG00000081470,Gm14131,,
ENSMUSG00000026915,Strbp,ENSG00000165209,STRBP
ENSMUSG00000033156,Cst10,ENSG00000101439,CST3
ENSMUSG00002076580,Gm56470,,
ENSMUSG00000081494,Gm14130,,
ENSMUSG00000107491,Gm17893,,
ENSMUSG00000074737,C530025M09Rik,,
ENSMUSG00000053164,Gpr21,ENSG00000188394,GPR21
ENSMUSG00000108226,Gm44063,,
ENSMUSG00000083745,Gm13543,,
ENSMUSG00000092958,Mir5128,,
ENSMUSG00000074736,Syndig1,ENSG00000101463,SYNDIG1
ENSMUSG00000083055,Gm14140,,
ENSMUSG00000068134,Zfp120,,
ENSMUSG00000035403,Crb2,ENSG00000148204,CRB2
ENSMUSG00000074837,Gm10770,,
ENSMUSG00000079009,Gm14139,,
ENSMUSG00000060336,Zfp937,,
ENSMUSG00000074735,Gm21994,,
ENSMUSG00000079008,Gm14124,,
ENSMUSG00000084320,Gm14125,,
ENSMUSG00000063364,3300002I08Rik,,
ENSMUSG00000095315,Gm10130,,
ENSMUSG00000083077,Gm14126,,
ENSMUSG00000083964,Gm14122,,
ENSMUSG00000068130,Zfp442,,
ENSMUSG00000082740,Gm14127,,
ENSMUSG00000074731,Zfp345,,
ENSMUSG00000083325,Gm14121,,
ENSMUSG00000081092,Gm14128,,
ENSMUSG00000068129,Cst7,ENSG00000077984,CST7
ENSMUSG00000033096,Apmap,ENSG00000101474,APMAP
ENSMUSG00000086407,Gm14123,,
ENSMUSG00000035392,Dennd1a,ENSG00000119522,DENND1A
ENSMUSG00000040007,Bahd1,ENSG00000140320,BAHD1
ENSMUSG00000074916,Chst14,ENSG00000169105,CHST14
ENSMUSG00000107586,Gm44283,,
ENSMUSG00000084802,Gm14089,,
ENSMUSG00000081413,Uqcrh-ps2,,
ENSMUSG00000108155,Gm44443,,
ENSMUSG00000107529,Gm44291,,
ENSMUSG00002075141,Gm56471,,
ENSMUSG00000027452,Acss1,ENSG00000154930,ACSS1
ENSMUSG00000087294,Gm13556,,
ENSMUSG00000039983,Ccdc32,ENSG00000128891,CCDC32
ENSMUSG00000087406,E130215H24Rik,,
ENSMUSG00000033080,Vsx1,ENSG00000100987,VSX1
ENSMUSG00000086563,Platr15,,
ENSMUSG00000027324,Rpusd2,ENSG00000166133,RPUSD2
ENSMUSG00000100630,Gm28450,,
ENSMUSG00000000247,Lhx2,ENSG00000106689,LHX2
ENSMUSG00000098383,Gm27197,,
ENSMUSG00000087539,Gm13584,,
ENSMUSG00000033068,Entpd6,ENSG00000197586,ENTPD6
ENSMUSG00000085950,Gm13589,,
ENSMUSG00000064468,Gm25081,,
ENSMUSG00000084124,Gm13588,,
ENSMUSG00000107883,Gm44062,,
ENSMUSG00000027326,Knl1,ENSG00000137812,KNL1
ENSMUSG00000033059,Pygb,ENSG00000100994,PYGB
ENSMUSG00000026749,Nek6,ENSG00000119408,NEK6
ENSMUSG00000027323,Rad51,ENSG00000051180,RAD51
ENSMUSG00000108210,Gm35808,,
ENSMUSG00000107535,Gm44183,,
ENSMUSG00000032046,Abhd12,ENSG00000100997,ABHD12
ENSMUSG00000070730,Rmdn3,ENSG00000137824,RMDN3
ENSMUSG00000026750,Psmb7,ENSG00000136930,PSMB7
ENSMUSG00000087887,Gm23598,,
ENSMUSG00000082931,Gm13586,,
ENSMUSG00002076647,Gm56472,,
ENSMUSG00000046814,Gchfr,ENSG00000137880,GCHFR
ENSMUSG00000027454,Gins1,ENSG00000101003,GINS1
ENSMUSG00000083722,Adgrd2-ps,,
ENSMUSG00000082341,Gm14143,,
ENSMUSG00000034278,Dnajc17,ENSG00000104129,DNAJC17
ENSMUSG00000055926,Gm14137,ENSG00000188277,C15orf62
ENSMUSG00000081572,Gm14138,,
ENSMUSG00000026751,Nr5a1,ENSG00000136931,NR5A1
ENSMUSG00000087164,Nr5a1os,,
ENSMUSG00000068580,Zfyve19,ENSG00000166140,ZFYVE19
ENSMUSG00000068115,Ninl,ENSG00000101004,NINL
ENSMUSG00000084264,Gm14142,,
ENSMUSG00000082375,Gm14141,,
ENSMUSG00000027317,Ppp1r14d,ENSG00000166143,PPP1R14D
ENSMUSG00000053916,Nanp,ENSG00000170191,NANP
ENSMUSG00000088444,Gm22187,ENSG00000212589,
ENSMUSG00000088444,Gm22187,ENSG00000212461,
ENSMUSG00000088444,Gm22187,ENSG00000281808,
ENSMUSG00000119619,Gm24199,ENSG00000212589,
ENSMUSG00000119619,Gm24199,ENSG00000212461,
ENSMUSG00000119619,Gm24199,ENSG00000281808,
ENSMUSG00000079006,Gm14151,,
ENSMUSG00000079005,Gm14147,,
ENSMUSG00000085805,Gm14145,,
ENSMUSG00000119215,Gm22517,ENSG00000212589,
ENSMUSG00000119215,Gm22517,ENSG00000212461,
ENSMUSG00000119215,Gm22517,ENSG00000281808,
ENSMUSG00000067352,Gm14149,,
ENSMUSG00000087337,Gm14144,,
ENSMUSG00000089575,Gm23005,ENSG00000212589,
ENSMUSG00000089575,Gm23005,ENSG00000212461,
ENSMUSG00000089575,Gm23005,ENSG00000281808,
ENSMUSG00000119806,Gm24077,ENSG00000212589,
ENSMUSG00000119806,Gm24077,ENSG00000212461,
ENSMUSG00000119806,Gm24077,ENSG00000281808,
ENSMUSG00000087609,4930442J19Rik,,
ENSMUSG00000119525,Gm23261,ENSG00000212589,
ENSMUSG00000119525,Gm23261,ENSG00000212461,
ENSMUSG00000119525,Gm23261,ENSG00000281808,
ENSMUSG00000083391,Gm14148,,
ENSMUSG00000087495,Gm14152,,
ENSMUSG00000119358,Gm24868,ENSG00000212589,
ENSMUSG00000119358,Gm24868,ENSG00000212461,
ENSMUSG00000119358,Gm24868,ENSG00000281808,
ENSMUSG00000082809,Gm14150,,
ENSMUSG00000027315,Spint1,ENSG00000166145,SPINT1
ENSMUSG00000086659,Gm14146,,
ENSMUSG00000061525,4921509C19Rik,,
ENSMUSG00000034226,Rhov,ENSG00000104140,RHOV
ENSMUSG00000084015,Gm14175,,
ENSMUSG00000034216,Vps18,ENSG00000104142,VPS18
ENSMUSG00000063972,Nr6a1,ENSG00000148200,NR6A1
ENSMUSG00000108124,Gm44146,,
ENSMUSG00000027314,Dll4,ENSG00000128917,DLL4
ENSMUSG00000082508,Rpl15-ps4,,
ENSMUSG00000085201,Nr6a1os,,
ENSMUSG00000027313,Chac1,ENSG00000128965,CHAC1
ENSMUSG00000065423,Mir181a-2,,
ENSMUSG00000107884,Gm44144,,
ENSMUSG00000027455,Nsfl1c,ENSG00000088833,NSFL1C
ENSMUSG00000065578,Mir181b-2,ENSG00000207737,MIR181B2
ENSMUSG00000107468,5730507A11Rik,,
ENSMUSG00000046618,Olfml2a,ENSG00000185585,OLFML2A
ENSMUSG00000083776,Gm13473,,
ENSMUSG00000084184,Gm13474,,
ENSMUSG00000085755,Gm13496,,
ENSMUSG00000032966,Fkbp1a,ENSG00000088832,FKBP1A
ENSMUSG00000032966,Fkbp1a,ENSG00000198225,FKBP1C
ENSMUSG00000035295,Wdr38,ENSG00000136918,WDR38
ENSMUSG00000027456,Sdcbp2,ENSG00000125775,SDCBP2
ENSMUSG00000062997,Rpl35,ENSG00000136942,RPL35
ENSMUSG00000034154,Ino80,ENSG00000128908,INO80
ENSMUSG00000026755,Arpc5l,ENSG00000136950,ARPC5L
ENSMUSG00000082369,Gm14208,,
ENSMUSG00000048647,Exd1,ENSG00000178997,EXD1
ENSMUSG00000027457,Snph,ENSG00000101298,SNPH
ENSMUSG00000074704,Rad21l,ENSG00000244588,RAD21L1
ENSMUSG00000014077,Chp1,ENSG00000187446,CHP1
ENSMUSG00000087035,Tmem74bos,ENSG00000215595,C20orf202
ENSMUSG00000081777,Gm14159,,
ENSMUSG00000044364,Tmem74b,ENSG00000125895,TMEM74B
ENSMUSG00000072980,Oip5,ENSG00000104147,OIP5
ENSMUSG00000032869,Psmf1,ENSG00000125818,PSMF1
ENSMUSG00000086800,4930556L07Rik,,
ENSMUSG00000083088,Gm14153,,
ENSMUSG00000027306,Nusap1,ENSG00000137804,NUSAP1
ENSMUSG00000064906,n-R5s204,,
ENSMUSG00000027305,Ndufaf1,ENSG00000137806,NDUFAF1
ENSMUSG00000082029,H3f3c,,
ENSMUSG00000081416,Gm14383,,
ENSMUSG00000026754,Golga1,ENSG00000136935,GOLGA1
ENSMUSG00000119899,Gm26127,,
ENSMUSG00000035236,Scai,ENSG00000173611,SCAI
ENSMUSG00000107833,Gm18791,,
ENSMUSG00000082315,Gm16523,,
ENSMUSG00000107955,Gm44027,,
ENSMUSG00000026753,Ppp6c,ENSG00000119414,PPP6C
ENSMUSG00000083157,Gm13511,,
ENSMUSG00000083686,Gm13504,,
ENSMUSG00000081144,Vmn2r-ps2,,
ENSMUSG00000083401,Gm13506,,
ENSMUSG00000081839,Gm13454,,
ENSMUSG00000084285,Gm13451,,
ENSMUSG00000082015,Gm13452,,
ENSMUSG00000108203,Gm43944,,
ENSMUSG00000107699,Gm43970,,
ENSMUSG00000083240,Gm13453,,
ENSMUSG00000084171,Gm13457,,
ENSMUSG00000083398,Gm13458,,
ENSMUSG00000081577,Gm13455,,
ENSMUSG00000088512,Gm24467,,
ENSMUSG00000082536,Gm13456,,
ENSMUSG00000049252,Lrp1b,ENSG00000168702,LRP1B
ENSMUSG00002076281,Gm56473,,
ENSMUSG00000082930,Gm13462,,
ENSMUSG00000083260,Gm13460,,
ENSMUSG00000081999,Gm13461,,
ENSMUSG00000081085,Gm13463,,
ENSMUSG00000098660,Mir6336,,
ENSMUSG00000119431,,ENSG00000274998,SNORA17A
ENSMUSG00000119112,Gm24350,,
ENSMUSG00000049744,Arhgap15,ENSG00000075884,ARHGAP15
ENSMUSG00000085089,Arhgap15os,,
ENSMUSG00002075923,Gm56474,ENSG00000252423,RNU6-229P
ENSMUSG00000036890,Gtdc1,ENSG00000121964,GTDC1
ENSMUSG00000083849,Gm13477,,
ENSMUSG00000026872,Zeb2,ENSG00000169554,ZEB2
ENSMUSG00000092679,Mir5129,,
ENSMUSG00000052248,Zeb2os,,
ENSMUSG00002074931,Gm56475,ENSG00000275372,
ENSMUSG00002076472,Gm56476,,
ENSMUSG00002076317,Gm56477,ENSG00000277444,
ENSMUSG00000100135,Gm28643,,
ENSMUSG00002076074,Gm56478,,
ENSMUSG00000081830,Gm13475,,
ENSMUSG00000085591,Gm13479,,
ENSMUSG00000083510,Gm13478,,
ENSMUSG00000086202,1700019E08Rik,,
ENSMUSG00000086710,Gm13465,,
ENSMUSG00000086830,Gm13467,,
ENSMUSG00000083807,Gm13466,,
ENSMUSG00000088868,Gm23072,,
ENSMUSG00000082679,Gm13469,,
ENSMUSG00000089144,Gm25264,,
ENSMUSG00002075748,Gm56479,,
ENSMUSG00000082278,Gm13471,,
ENSMUSG00000083966,Gm13482,,
ENSMUSG00000080499,Gm25338,,
ENSMUSG00000083866,Gm13472,,
ENSMUSG00000082114,Gm13489,,
ENSMUSG00000052155,Acvr2a,ENSG00000121989,ACVR2A
ENSMUSG00000026761,Orc4,ENSG00000115947,ORC4
ENSMUSG00000036792,Mbd5,ENSG00000204406,MBD5
ENSMUSG00000080937,Gm13510,,
ENSMUSG00000081272,Ap2m1-ps,,
ENSMUSG00000084177,Gm13508,,
ENSMUSG00000077769,Gm25215,,
ENSMUSG00000069495,Epc2,ENSG00000135999,EPC2
ENSMUSG00000026764,Kif5c,ENSG00000168280,KIF5C
ENSMUSG00000082879,Gm13525,,
ENSMUSG00000050447,Lypd6,ENSG00000187123,LYPD6
ENSMUSG00000026766,Mmadhc,ENSG00000168288,MMADHC
ENSMUSG00000085862,Gm13483,,
ENSMUSG00000115545,Gm48908,,
ENSMUSG00000082483,Gm13486,,
ENSMUSG00000081457,Gm13488,,
ENSMUSG00000083449,Gm13487,,
ENSMUSG00000085429,Gm13485,,
ENSMUSG00000082846,Gm13484,,
ENSMUSG00000083270,Gm13498,,
ENSMUSG00000017144,Rnd3,ENSG00000115963,RND3
ENSMUSG00000100496,Gm28639,,
ENSMUSG00000081173,Gm13500,,
ENSMUSG00000086349,Gm13497,,
ENSMUSG00000086523,Gm13499,,
ENSMUSG00000086007,1700057H21Rik,,
ENSMUSG00000089614,Gm23505,,
ENSMUSG00000084334,Gm13494,,
ENSMUSG00000083472,Gm13491,,
ENSMUSG00000056115,Tas2r134,,
ENSMUSG00000085014,Gm13490,,
ENSMUSG00000081484,Gm13492,,
ENSMUSG00000087701,Gm13493,,
ENSMUSG00000036249,Rbm43,ENSG00000184898,RBM43
ENSMUSG00000080782,Gm13495,,
ENSMUSG00000026946,Nmi,ENSG00000123609,NMI
ENSMUSG00000053475,Tnfaip6,ENSG00000123610,TNFAIP6
ENSMUSG00000036202,Rif1,ENSG00000080345,RIF1
ENSMUSG00000026950,Neb,ENSG00000183091,NEB
ENSMUSG00002075472,Gm56481,,
ENSMUSG00000081158,Gm13521,,
ENSMUSG00000086447,Gm13522,,
ENSMUSG00000036093,Arl5a,ENSG00000162980,ARL5A
ENSMUSG00000017412,Cacnb4,ENSG00000182389,CACNB4
ENSMUSG00000082132,Gm13541,,
ENSMUSG00000025201,Bloc1s2-ps,,
ENSMUSG00000055371,Stam2,ENSG00000115145,STAM2
ENSMUSG00000085815,Gm13548,,
ENSMUSG00000036053,Fmnl2,ENSG00000157827,FMNL2
